10000; -1859; -5160; 5484.658695
11000; -1995; -5230; 5597.582067
12000; -2138; -5294; 5709.420286
13000; -2276; -5369; 5831.495263
14000; -2410; -5451; 5959.991695
15000; -2543; -5532; 6088.503346
16000; -2679; -5615; 6221.355640
17000; -2813; -5703; 6359.023353
18000; -2943; -5790; 6495.024942
19000; -3071; -5891; 6643.411925
100000; -345; -18677; 18680.186134
200000; 18543; -6069; 19510.910025
300000; 10761; 15725; 19054.520356
400000; -645; -18123; 18134.474186
500000; 16835; -2733; 17055.395451
600000; 7378; 13931; 15764.125253
